fips,county,state,CNT_population_2013,SQM_total_area_2000,PSM_population_density_2013,metropolitain_area_2013
48425,Somervell,TX,8614,191.9,44.887962480458576,0
48427,Starr,TX,62375,1229.28,50.74108421189639,1
48429,Stephens,TX,9832,921.48,10.669792073620695,1
48431,Sterling,TX,1237,923.49,1.3394839142816923,0
48433,Stonewall,TX,1429,920.23,1.5528726514023667,0
48435,Sutton,TX,4003,1454.4,2.752337733773377,0
48437,Swisher,TX,7750,900.68,8.604609850335303,0
48439,Tarrant,TX,1,897.48,0.0011142309577929312,0
48441,Taylor,TX,134067,919.25,145.843894479195,0
48443,Terrell,TX,888,2357.75,0.3766302619022373,1
48445,Terry,TX,12687,890.93,14.240175995869484,1
48447,Throckmorton,TX,1605,915.47,1.7531978109604902,0
48449,Titus,TX,32602,425.69,76.58624820879044,0
48451,Tom Green,TX,114865,1540.54,74.56151739000609,0
48453,Travis,TX,1,1022.08,0.000978396994364433,0
48455,Trinity,TX,14395,714.0,20.16106442577031,1
48457,Tyler,TX,21451,935.71,22.924837823684694,1
48459,Upshur,TX,39797,592.67,67.1486662054769,0
48461,Upton,TX,3363,1241.83,2.7081001425315865,0
48463,Uvalde,TX,26925,1558.6,17.27511869626588,1
48465,Val Verde,TX,48953,3232.4,15.144474693726025,0
48467,Van Zandt,TX,52399,859.48,60.965932889654205,0
48469,Victoria,TX,90075,888.73,101.35249175790173,0
48471,Walker,TX,69314,801.44,86.48682371730885,0
48473,Waller,TX,45394,518.49,87.55038669983992,1
48475,Ward,TX,11244,835.74,13.453945006820305,0
48477,Washington,TX,34224,621.35,55.08006759475336,1
48479,Webb,TX,263564,3375.53,78.0807754634087,0
48481,Wharton,TX,41225,1094.43,37.66800983160184,0
48483,Wheeler,TX,5716,915.34,6.244674110166714,1
48485,Wichita,TX,132501,633.01,209.31896810476928,0
48487,Wilbarger,TX,13157,978.1,13.451589816992128,0
48489,Willacy,TX,21977,784.23,28.02366652640169,1
48491,Williamson,TX,470822,1134.74,414.9161922554946,0
48493,Wilson,TX,45426,808.57,56.18066463014953,0
48495,Winkler,TX,7603,841.24,9.0378488897342,1
48497,Wise,TX,61025,922.77,66.1324056915591,1
48499,Wood,TX,42774,695.8,61.47456165564818,0
48501,Yoakum,TX,8196,799.76,10.248074422326699,1
48503,Young,TX,18369,930.84,19.733788835890163,0
48505,Zapata,TX,14358,1058.1,13.5696058973632,0
48507,Zavala,TX,12148,1301.72,9.332268076083949,0
49001,Beaver,UT,6462,2592.28,2.492786273087784,0
49003,Box Elder,UT,50807,6729.03,7.550419599853173,0
49005,Cache,UT,117198,1173.07,99.90708141884116,0
49007,Carbon,UT,20935,1484.57,14.101726425833744,1
49009,Daggett,UT,1138,723.06,1.5738666224103117,1
49011,Davis,UT,322796,633.7,509.38298879596016,0
49013,Duchesne,UT,20010,3255.97,6.145634019969473,0
49015,Emery,UT,10738,4461.54,2.4067922735199057,1
49017,Garfield,UT,5045,5208.2,0.9686647978188242,0
49019,Grand,UT,9332,3694.08,2.526204088704089,0
49021,Iron,UT,46632,3301.84,14.123034429287912,0
49023,Juab,UT,10255,3406.28,3.0106156863205613,0
49025,Kane,UT,7200,4108.42,1.7524985274144318,0
49027,Millard,UT,12594,6828.01,1.8444612705605288,1
49029,Morgan,UT,10240,610.79,16.765172972707482,0
49031,Piute,UT,1514,765.76,1.9771207689093189,0
49033,Rich,UT,2260,1086.29,2.0804757477285074,1
49035,Salt Lake,UT,1,807.78,0.0012379608309193097,0
49037,San Juan,UT,14988,7933.09,1.889301646647145,0
49039,Sanpete,UT,28183,1602.66,17.58513970524004,1
49041,Sevier,UT,20823,1918.28,10.855036803803408,0
49043,Summit,UT,38387,1882.05,20.396376291809467,0
49045,Tooele,UT,60749,7287.12,8.336489587107115,0
49047,Uintah,UT,35737,4498.98,7.943356049593464,0
49049,Utah,UT,552386,2140.98,258.0061467178582,1
49051,Wasatch,UT,26609,1209.17,22.006004118527585,0
49053,Washington,UT,147628,2429.91,60.754513541653814,1
49055,Wayne,UT,2728,2466.47,1.1060341297481828,0
49057,Weber,UT,238528,659.46,361.7019986049192,1
50001,Addison,VT,36903,808.3,45.65507855994061,0
50003,Bennington,VT,36741,677.67,54.21665412368853,1
50005,Caledonia,VT,31112,657.52,47.317191872490575,0
50007,Chittenden,VT,159933,619.64,258.10631979859266,0
50009,Essex,VT,6188,673.75,9.184415584415584,0
50011,Franklin,VT,48304,692.02,69.80145082512067,1
50013,Grand Isle,VT,6986,194.67,35.88637180870191,0
50015,Lamoille,VT,25089,463.75,54.10026954177898,1
50017,Orange,VT,28873,691.74,41.73967097464365,1
50019,Orleans,VT,27180,721.14,37.69032365421416,0
50021,Rutland,VT,60574,944.77,64.11507562687216,0
50023,Washington,VT,59223,695.43,85.16026055821578,0
50025,Windham,VT,43887,798.12,54.98797173357389,0
50027,Windsor,VT,56147,975.74,57.54299301043311,0
51001,Accomack,VA,33012,1310.05,25.19903820464868,0
51003,Albemarle,VA,102799,726.18,141.56132088462917,0
51005,Alleghany,VA,16193,445.67,36.33405883276864,0
51007,Amelia,VA,12687,358.54,35.385173202432085,1
51009,Amherst,VA,32209,478.78,67.27306905050337,0
51011,Appomattox,VA,15239,334.73,45.526245033310424,1
51013,Arlington,VA,225187,25.96,8674.383667180276,1
51015,Augusta,VA,74113,970.93,76.33197037891506,1
51017,Bath,VA,4608,534.56,8.62017360071835,1
51019,Bedford,VA,76192,769.25,99.04712382190444,1
51021,Bland,VA,6685,358.73,18.635185236807626,0
51023,Botetourt,VA,33040,545.94,60.51947100413965,1
51025,Brunswick,VA,16636,569.37,29.218258777245026,0
51027,Buchanan,VA,23691,503.88,47.01714693974756,1
51029,Buckingham,VA,17142,583.56,29.37487147851121,0
51031,Campbell,VA,55102,507.26,108.62673973898987,0
51033,Caroline,VA,29294,538.89,54.359887917756865,1
51035,Carroll,VA,29856,477.64,62.50732769449796,1
51036,Charles City,VA,7106,204.22,34.79580844187641,1
51037,Charlotte,VA,12285,477.44,25.73098190348525,0
51041,Chesterfield,VA,327985,436.99,750.5549326071533,1
51043,Clarke,VA,14269,178.19,80.07744542342444,0
51045,Craig,VA,5191,330.61,15.701279453132088,1
51047,Culpeper,VA,48462,382.28,126.77095322800044,1
51049,Cumberland,VA,9834,299.73,32.80952857571815,1
51051,Dickenson,VA,15464,333.63,46.35074783442736,1
51053,Dinwiddie,VA,28228,506.98,55.678724999013774,0
51057,Essex,VA,11180,285.91,39.10321429820573,0
51059,Fairfax,VA,1,406.61,0.00245935909102088,1
51061,Fauquier,VA,67302,651.42,103.31583310306715,0
51063,Floyd,VA,15533,381.23,40.7444324948194,1
51065,Fluvanna,VA,25851,290.21,89.0768753661142,1
51067,Franklin,VA,56298,711.56,79.11911855641127,1
51069,Frederick,VA,81316,415.62,195.6498724796689,1
51071,Giles,VA,16946,360.4,47.01997780244174,1
51073,Gloucester,VA,36806,288.0,127.79861111111113,1
51075,Goochland,VA,21637,289.99,74.6129176868168,1
51077,Grayson,VA,15230,445.9,34.15564027808926,1
51079,Greene,VA,18894,156.96,120.37461773700304,1
51081,Greensville,VA,11644,296.81,39.23048414810822,0
51083,Halifax,VA,35393,829.56,42.664786151694884,1
51085,Hanover,VA,101167,474.08,213.3964731690854,0
51087,Henrico,VA,319402,244.6,1305.8135731807033,0
51089,Henry,VA,52659,384.39,136.99367829548115,1
51091,Highland,VA,2223,415.86,5.34554898283076,1
51093,Isle of Wight,VA,35665,362.76,98.31569081486383,0
51095,James City,VA,70585,179.71,392.771687719103,0
51097,King and Queen,VA,7107,326.33,21.77856770753532,1
51099,King George,VA,24933,187.79,132.7706480643272,1
51101,King William,VA,16092,285.65,56.33467530194294,0
51103,Lancaster,VA,11106,231.35,48.005186946185425,0
51105,Lee,VA,25207,437.32,57.6397146254459,1
51107,Loudoun,VA,350678,521.1,672.9572059105737,0
51109,Louisa,VA,34014,510.79,66.59096693357347,0
51111,Lunenburg,VA,12525,432.38,28.96757481844673,1
51113,Madison,VA,13149,321.78,40.86332276710797,0
51115,Mathews,VA,8901,251.96,35.327036037466264,0
51117,Mecklenburg,VA,31277,679.29,46.04366323661471,0
51119,Middlesex,VA,10737,210.75,50.94661921708185,1
51121,Montgomery,VA,96812,389.43,248.59923477903598,0
51125,Nelson,VA,14798,474.31,31.19900487023255,0
51127,New Kent,VA,19504,223.48,87.2740289958833,1
51131,Northampton,VA,12036,795.34,15.133150602258153,1
51133,Northumberland,VA,12251,285.67,42.885147197815655,1
51135,Nottoway,VA,15663,316.1,49.55077507118001,0
51137,Orange,VA,34548,343.41,100.60277802044205,0
51139,Page,VA,23752,314.09,75.62163711038238,0
51141,Patrick,VA,18303,485.87,37.67057031716303,0
51143,Pittsylvania,VA,62678,978.18,64.0761414054673,0
51145,Powhatan,VA,28290,262.4,107.8125,0
51147,Prince Edward,VA,22781,353.85,64.38038716970468,0
51149,Prince George,VA,37470,281.85,132.9430548163917,1
51153,Prince William,VA,438531,348.36,1258.8442990010333,0
51155,Pulaski,VA,34512,329.59,104.71191480324042,1
51157,Rappahannock,VA,7475,266.83,28.01409136903647,1
51159,Richmond,VA,8916,216.38,41.20528699510121,1
51161,Roanoke,VA,93616,251.04,372.9126832377311,1
51163,Rockbridge,VA,22458,600.98,37.368964025425136,0
51165,Rockingham,VA,77784,853.29,91.15775410470064,1
51167,Russell,VA,28265,476.77,59.28435094490006,0
51169,Scott,VA,22626,538.63,42.00657222954533,1
51171,Shenandoah,VA,42599,512.53,83.11513472382104,0
51173,Smyth,VA,31727,452.31,70.14437001171764,1
51175,Southampton,VA,18373,602.35,30.502199717772054,0
51177,Spotsylvania,VA,127779,412.27,309.94008780653456,0
51179,Stafford,VA,137071,279.95,489.6267190569745,0
51181,Surry,VA,6798,310.31,21.907125132931586,1
51183,Sussex,VA,11783,492.83,23.90885295132196,1
51185,Tazewell,VA,44081,519.89,84.78908999980766,0
51187,Warren,VA,38631,216.32,178.5826553254438,1
51191,Washington,VA,54721,565.98,96.68362839676314,0
51193,Westmoreland,VA,17553,252.64,69.4783090563648,1
51195,Wise,VA,40672,405.22,100.37016929075564,1
51197,Wythe,VA,29289,464.62,63.038612199216566,0
51199,York,VA,66128,215.52,306.82999257609504,0
51510,Alexandria,VA,149819,15.41,9722.193380921479,0
51520,Bristol,VA,17486,13.16,1328.723404255319,1
51530,Buena Vista,VA,6661,6.83,975.2562225475842,1
51540,Charlottesville,VA,44863,10.26,4372.612085769981,1
51550,Chesapeake,VA,230621,350.9,657.2271302365348,1
51570,Colonial Heights,VA,17491,7.79,2245.314505776637,0
51580,Covington,VA,5729,5.67,1010.4056437389772,1
51590,Danville,VA,42683,43.94,971.3928083750568,1
51595,Emporia,VA,5661,6.97,812.1951219512197,1
51600,Fairfax,VA,23534,6.31,3729.6354992076067,0
51610,Falls Church,VA,13396,1.99,6731.658291457286,0
51620,Franklin,VA,8539,8.4,1016.547619047619,0
51630,Fredericksburg,VA,27748,10.52,2637.6425855513307,1
51640,Galax,VA,6914,8.23,840.0972053462939,1
51650,Hampton,VA,137321,136.23,1008.008515011378,0
51660,Harrisonburg,VA,51253,17.59,2913.757816941444,1
51670,Hopewell,VA,22150,10.82,2047.134935304991,0
51678,Lexington,VA,7067,2.49,2838.152610441767,1
51680,Lynchburg,VA,78204,49.76,1571.6237942122186,1
51683,Manassas,VA,41072,9.96,4123.694779116466,1
51685,Manassas Park,VA,15939,2.49,6401.204819277108,0
51690,Martinsville,VA,13588,11.01,1234.1507720254315,1
51700,Newport News,VA,181551,119.05,1524.9979000419992,1
51710,Norfolk,VA,245168,96.3,2545.8774662512983,1
51720,Norton,VA,4013,7.53,532.9349269588313,0
51730,Petersburg,VA,32113,23.19,1384.7779215178955,1
51735,Poquoson,VA,12114,78.43,154.4562029835522,1
51740,Portsmouth,VA,96185,46.62,2063.170313170313,0
51750,Radford,VA,17072,10.19,1675.3680078508341,1
51760,Richmond,VA,213701,62.55,3416.482813749001,1
51770,Roanoke,VA,99084,42.91,2309.112095082732,1
51775,Salem,VA,25171,14.59,1725.2227553118576,1
51790,Staunton,VA,24207,19.71,1228.158295281583,1
51800,Suffolk,VA,85784,429.07,199.9300813387093,1
51810,Virginia Beach,VA,448604,497.33,902.0248124987435,1
51820,Waynesboro,VA,21112,15.38,1372.6918075422627,1
51830,Williamsburg,VA,14911,8.67,1719.8385236447518,1
51840,Winchester,VA,27380,9.33,2934.6195069667738,1
53001,Adams,WA,19061,1929.69,9.877752385098123,1
53003,Asotin,WA,22113,640.69,34.51435171455774,1
53005,Benton,WA,184523,1760.12,104.83546576369793,1
53007,Chelan,WA,73955,2993.62,24.70420427442361,0
53009,Clallam,WA,72206,2670.34,27.04000239669855,1
53011,Clark,WA,442365,656.22,674.1108164944683,1
53013,Columbia,WA,4015,873.53,4.5962932011493605,1
53015,Cowlitz,WA,101784,1166.33,87.26861179940498,0
53017,Douglas,WA,39463,1848.69,21.34646695768355,1
53019,Ferry,WA,7645,2257.46,3.3865494848192217,1
53021,Franklin,WA,86525,1265.35,68.38029003832932,1
53023,Garfield,WA,2248,718.19,3.130090923014801,1
53025,Grant,WA,91772,2791.29,32.87798831364709,0
53027,Grays Harbor,WA,70989,2224.44,31.913200625775474,1
53029,Island,WA,78593,517.39,151.90281992307544,0
53031,Jefferson,WA,30052,2183.52,13.763098116802228,0
53033,King,WA,2,2306.53,0.000867103397744664,0
53035,Kitsap,WA,253114,565.98,447.21368246227786,0
53037,Kittitas,WA,41853,2333.11,17.93871699148347,0
53039,Klickitat,WA,20855,1904.18,10.952220903486015,1
53041,Lewis,WA,75126,2436.26,30.836610214016567,1
53043,Lincoln,WA,10281,2339.71,4.394134315791273,0
53045,Mason,WA,60563,1051.03,57.622522668239725,0
53047,Okanogan,WA,41106,5315.16,7.733727677059581,0
53049,Pacific,WA,20445,1223.5,16.710257458111975,0
53051,Pend Oreille,WA,12892,1425.32,9.044986389021414,0
53053,Pierce,WA,818619,1806.5,453.15195128701913,0
53055,San Juan,WA,15875,621.07,25.56072584410775,0
53057,Skagit,WA,118679,1920.47,61.796851812316774,1
53059,Skamania,WA,11258,1683.86,6.6858289881581605,1
53061,Snohomish,WA,745124,2196.41,339.24631557860334,0
53063,Spokane,WA,479479,1780.72,269.2613100318972,1
53065,Stevens,WA,43340,2540.64,17.058693872410107,1
53067,Thurston,WA,262536,773.64,339.35163642004034,1
53069,Wahkiakum,WA,4052,286.69,14.133733300777845,1
53071,Walla Walla,WA,59497,1299.25,45.79334231287281,1
53073,Whatcom,WA,206348,2503.55,82.42216053204449,1
53075,Whitman,WA,46870,2177.6,21.52369581190301,0
53077,Yakima,WA,246911,4311.61,57.26654312426217,1
54001,Barbour,WV,16882,342.75,49.2545587162655,1
54003,Berkeley,WV,108481,321.58,337.33752099011133,0
54005,Boone,WV,24078,503.18,47.851663420644705,1
54007,Braxton,WV,14441,516.17,27.977216808415843,0
54009,Brooke,WV,23708,92.26,256.96943420767394,1
54011,Cabell,WV,96938,288.02,336.5669050760364,1
54013,Calhoun,WV,7539,280.64,26.86359749144812,0
54015,Clay,WV,9205,343.82,26.77272991681694,1
54017,Doddridge,WV,8413,320.48,26.251248127808285,1
54019,Fayette,WV,45634,668.36,68.2775749596026,0
54021,Gilmer,WV,8636,340.07,25.394771664657284,1
54023,Grant,WV,11798,480.19,24.56944126283346,0
54025,Greenbrier,WV,35793,1024.43,34.93942973165565,1
54027,Hampshire,WV,23468,644.62,36.40594458750892,0
54029,Hancock,WV,30246,88.35,342.34295415959264,0
54031,Hardy,WV,14011,584.48,23.97173555981385,0
54033,Harrison,WV,68955,416.6,165.51848295727316,1
54035,Jackson,WV,29231,471.59,61.98392671600331,1
54037,Jefferson,WV,54897,211.57,259.4744056340691,0
54039,Kanawha,WV,191404,910.99,210.1054896321584,0
54041,Lewis,WV,16457,389.75,42.224502886465686,0
54043,Lincoln,WV,21551,438.59,49.137007227706974,1
54045,Logan,WV,35983,455.61,78.97763438028137,1
54047,McDowell,WV,20901,534.9,39.074593381940545,0
54049,Marion,WV,56725,311.49,182.10857491412244,1
54051,Marshall,WV,32569,312.18,104.32763149465052,0
54053,Mason,WV,27159,444.8,61.05890287769784,0
54055,Mercer,WV,61841,420.69,146.99897786969024,0
54057,Mineral,WV,27713,329.13,84.20077173153466,1
54059,Mingo,WV,25974,423.64,61.311490888490226,0
54061,Monongalia,WV,101963,365.89,278.67118532892397,0
54063,Monroe,WV,13515,473.66,28.533125026390238,1
54065,Morgan,WV,17448,229.67,75.96986981321027,0
54067,Nicholas,WV,25925,654.4,39.61644254278729,1
54069,Ohio,WV,43673,108.86,401.1850082674995,0
54071,Pendleton,WV,7415,698.15,10.620926734942348,0
54073,Pleasants,WV,7592,134.59,56.408351289100224,0
54075,Pocahontas,WV,8676,941.85,9.21165790731008,1
54077,Preston,WV,33695,651.39,51.72784353459525,0
54079,Putnam,WV,56597,350.4,161.5211187214612,0
54081,Raleigh,WV,78780,609.34,129.2874257393245,0
54083,Randolph,WV,29539,1039.92,28.40506962074005,1
54085,Ritchie,WV,10080,453.58,22.223202081220517,1
54087,Roane,WV,14624,483.75,30.230490956072348,1
54089,Summers,WV,13571,367.72,36.90579788969868,0
54091,Taylor,WV,16984,175.69,96.67027150093917,0
54093,Tucker,WV,6924,421.11,16.44225974211014,0
54095,Tyler,WV,8982,260.69,34.45471632974031,0
54097,Upshur,WV,24629,354.86,69.40483570985741,0
54099,Wayne,WV,41653,512.19,81.32333704289422,0
54101,Webster,WV,8873,556.15,15.95432886811112,0
54103,Wetzel,WV,16175,361.37,44.76021805905305,0
54105,Wirt,WV,5865,234.83,24.975514201762977,1
54107,Wood,WV,86458,376.94,229.36806918873032,0
54109,Wyoming,WV,22964,501.82,45.76142840062174,0
55001,Adams,WI,20494,688.51,29.765725988003076,1
55003,Ashland,WI,16068,2293.73,7.005183696424601,1
55005,Barron,WI,45620,890.02,51.257275117413094,0
55007,Bayfield,WI,15099,2041.53,7.395923645501169,0
55009,Brown,WI,254592,615.42,413.68821292775664,0
55011,Buffalo,WI,13383,709.58,18.860452662138165,0
55013,Burnett,WI,15305,880.38,17.384538494740912,0
55015,Calumet,WI,49683,397.03,125.13663954864872,1
55017,Chippewa,WI,63145,1041.32,60.63938078592556,0
55019,Clark,WI,34561,1219.08,28.350067263838305,0
55021,Columbia,WI,56572,795.7,71.09714716601734,1
55023,Crawford,WI,16423,599.22,27.40729615166383,1
55025,Dane,WI,510007,1238.32,411.85396343433035,0
55027,Dodge,WI,88359,906.99,97.4200377071412,1
55029,Door,WI,27822,2369.83,11.740082621960225,0
55031,Douglas,WI,43818,1479.91,29.60855727713172,1
55033,Dunn,WI,44221,863.91,51.18704494681159,0
55035,Eau Claire,WI,101819,645.28,157.79041656335238,0
55037,Florence,WI,4509,497.46,9.06404535037993,1
55039,Fond du Lac,WI,101868,765.8,133.0216766779838,0
55041,Forest,WI,9120,1046.4,8.715596330275227,1
55043,Grant,WI,51219,1183.31,43.28451546931912,0
55045,Green,WI,37099,584.56,63.46482824688656,1
55047,Green Lake,WI,18961,380.44,49.839659341814745,0
55049,Iowa,WI,23728,768.08,30.89261535256744,0
55051,Iron,WI,5883,919.24,6.399852051694879,1
55053,Jackson,WI,20574,1000.11,20.57173710891802,0
55055,Jefferson,WI,84576,582.75,145.13256113256114,1
55057,Juneau,WI,26516,804.13,32.97476776143161,0
55059,Kenosha,WI,167572,754.31,222.1526958412324,0
55061,Kewaunee,WI,20458,1084.52,18.86364474606277,0
55063,La Crosse,WI,117073,479.92,243.94274045674283,0
55065,Lafayette,WI,16735,634.56,26.372604639435206,1
55067,Langlade,WI,19550,887.88,22.018741271342975,1
55069,Lincoln,WI,28353,907.05,31.258475276996855,1
55071,Manitowoc,WI,80632,1493.87,53.97524550329012,0
55073,Marathon,WI,135242,1576.14,85.80582943139568,0
55075,Marinette,WI,41439,1550.07,26.733631384389092,0
55077,Marquette,WI,15103,464.42,32.52013263855992,0
55078,Menominee,WI,4363,364.99,11.95375215759336,1
55079,Milwaukee,WI,956717,1189.7,804.1665966209969,0
55081,Monroe,WI,45222,908.29,49.788063283753,0
55083,Oconto,WI,37433,1149.04,32.57763002158324,0
55085,Oneida,WI,35658,1235.88,28.85231575881153,1
55087,Outagamie,WI,180252,644.4,279.72067039106145,0
55089,Ozaukee,WI,87185,1116.2,78.10876187063249,1
55091,Pepin,WI,7383,248.68,29.68875663503297,0
55093,Pierce,WI,40714,591.59,68.821312057337,1
55095,Polk,WI,43444,956.28,45.4302087254779,1
55097,Portage,WI,70641,822.76,85.85857358160338,0
55099,Price,WI,13783,1278.43,10.781192556495075,1
55101,Racine,WI,194775,791.9,245.95908574314942,0
55103,Richland,WI,17778,589.38,30.163901048559502,0
55105,Rock,WI,160565,726.2,221.1030019278436,0
55107,Rusk,WI,14392,930.89,15.460473310487814,1
55109,St. Croix,WI,85939,735.81,116.79509656025336,0
55111,Sauk,WI,63044,848.43,74.30666053769905,1
55113,Sawyer,WI,16509,1350.32,12.225990876236743,0
55115,Shawano,WI,41541,909.33,45.68308534855333,1
55117,Sheboygan,WI,114978,1270.97,90.46476313366956,0
55119,Taylor,WI,20596,984.49,20.920476591941004,0
55121,Trempealeau,WI,29564,741.98,39.84473975039759,0
55123,Vernon,WI,30287,816.41,37.09778175181588,1
55125,Vilas,WI,21354,1017.85,20.97951564572383,0
55127,Walworth,WI,102965,576.5,178.60364267129228,0
55129,Washburn,WI,15675,853.06,18.375026375635947,0
55131,Washington,WI,132841,435.89,304.758081167267,0
55133,Waukesha,WI,394059,580.48,678.8502618522601,0
55135,Waupaca,WI,52262,765.33,68.28688278259051,0
55137,Waushara,WI,24324,637.39,38.161878912439796,1
55139,Winnebago,WI,169518,578.7,292.92897874546395,1
55141,Wood,WI,73892,809.46,91.28554839028489,0
56001,Albany,WY,37636,4308.79,8.734702781987519,0
56003,Big Horn,WY,11979,3158.96,3.792070808114063,1
56005,Campbell,WY,48116,4801.56,10.020909870958604,0
56007,Carbon,WY,15799,7964.03,1.98379463663497,0
56009,Converse,WY,14358,4265.1,3.366392347189984,0
56011,Crook,WY,7154,2870.52,2.4922313727129577,0
56013,Fremont,WY,41010,9265.8,4.425953506443049,0
56015,Goshen,WY,13547,2232.16,6.069009390007884,0
56017,Hot Springs,WY,4840,2006.21,2.4125091590611154,0
56019,Johnson,WY,8619,4174.71,2.0645745452977566,0
56021,Laramie,WY,95929,2687.63,35.69278509318619,0
56023,Lincoln,WY,18327,4089.01,4.482013983824936,0
56025,Natrona,WY,81092,5375.72,15.084863050902948,0
56027,Niobrara,WY,2546,2627.9,0.9688344305338864,1
56029,Park,WY,29096,6968.51,4.175354559296033,0
56031,Platte,WY,8703,2110.9,4.122885972807807,1
56033,Sheridan,WY,29777,2527.07,11.783211387100474,0
56035,Sublette,WY,10082,4935.66,2.042685274107212,0
56037,Sweetwater,WY,45144,10491.17,4.303047229241352,0
56039,Teton,WY,22319,4221.8,5.286607608129233,0
56041,Uinta,WY,21006,2087.56,10.062465270459294,0
56043,Washakie,WY,8442,2242.75,3.7641288596589013,0
56045,Weston,WY,7163,2400.07,2.984496285525005,0
